Event.Nr,CDA.nSCR,CDA.Latency,CDA.AmpSum,CDA.SCR,CDA.ISCR,CDA.PhasicMax,CDA.Tonic,TTP.nSCR,TTP.Latency,TTP.AmpSum,Global.Mean,Global.MaxDeflection,Event.NID,Event.Name,Condition,group,sub
25,1,1.4395,0.0105,0.0004,0.1678,0.1579,16.9945,0,   NaN,0.0,17.2284,0.0093,5,5,CSminus1,VCC,16
26,4,1.2395,0.0524,0.0006,0.2342,0.1692,16.7601,0,   NaN,0.0,16.8216,0.0135,5,5,CSplus1,VCC,16
27,0,   NaN,0.0,0.0004,0.1586,0.1244,16.5462,0,   NaN,0.0,16.5886,0.0111,5,5,CSminus1,VCC,16
28,0,   NaN,0.0,0.0002,0.0735,0.0987,16.3774,0,   NaN,0.0,16.3981,0.0111,5,5,CSplus1,VCC,16
29,5,0.5095,0.0633,0.0006,0.2519,0.1313,16.2166,0,   NaN,0.0,16.2822,0.0103,5,5,CSplus1,VCC,16
30,4,1.0295,0.0949,0.0012,0.484,0.2358,16.0665,0,   NaN,0.0,16.1378,0.0116,5,5,CSminus1,VCC,16
1,3,1.0695,1.6507,0.024,9.6013,3.322,8.2213,0,   NaN,0.0,8.8431,1.1909,5,5,CSplusUS1,VPTSD,1205
2,0,   NaN,0.0,0.0,0.0,0.0358,9.0592,0,   NaN,0.0,9.5969,0.0,5,5,CSplus1,VPTSD,1205
3,1,3.9595,0.1238,0.0016,0.6376,0.4903,9.1995,1,2.4895,0.1305,9.3206,0.0755,5,5,CSminus1,VPTSD,1205
4,1,3.9295,1.6512,0.0249,9.9658,5.041,9.3573,0,   NaN,0.0,9.695,1.0519,5,5,CSplusUS1,VPTSD,1205
5,0,   NaN,0.0,0.0,0.0,0.2281,9.6307,0,   NaN,0.0,10.3678,0.0002,5,5,CSminus1,VPTSD,1205
6,1,3.8995,0.2668,0.0046,1.83,1.1984,10.0675,1,2.5295,0.3951,10.4848,0.1781,5,5,CSplus1,VPTSD,1205
7,2,0.9295,1.216,0.0255,10.2114,3.3849,10.3774,0,   NaN,0.0,11.1816,0.916,5,5,CSplusUS1,VPTSD,1205
8,1,3.7695,0.0238,0.0005,0.1933,0.1674,10.4542,0,   NaN,0.0,10.903,0.0,5,5,CSminus1,VPTSD,1205
9,0,   NaN,0.0,0.0017,0.6965,0.7192,10.5327,1,2.8495,0.2663,10.6024,0.0791,5,5,CSplus1,VPTSD,1205
10,1,4.4695,0.0123,0.0003,0.1221,0.1017,10.5792,0,   NaN,0.0,10.6759,0.0028,5,5,CSminus1,VPTSD,1205
11,1,4.3095,1.337,0.0177,7.076,4.2865,10.5471,1,2.0195,1.3247,10.73,0.7218,5,5,CSplusUS1,VPTSD,1205
12,0,   NaN,0.0,0.0,0.0,0.0576,10.6511,0,   NaN,0.0,11.231,0.0,5,5,CSplus1,VPTSD,1205
13,2,3.4295,0.028,0.0005,0.2013,0.1393,10.7821,1,2.7795,0.0123,10.868,0.0125,5,5,CSminus1,VPTSD,1205
14,1,3.5695,0.1059,0.0015,0.6041,0.427,10.7645,1,2.5995,0.1051,10.7733,0.0681,5,5,CSplus1,VPTSD,1205
15,1,3.0395,0.0317,0.002,0.8134,0.4489,10.799,0,   NaN,0.0,11.0325,0.0375,5,5,CSminus1,VPTSD,1205
16,1,3.5795,0.0134,0.0001,0.0584,0.0894,10.8857,0,   NaN,0.0,10.9301,0.0017,5,5,CSplus1,VPTSD,1205
17,1,3.6495,1.6391,0.0298,11.9171,5.6461,10.7817,0,   NaN,0.0,11.3557,1.1743,5,5,CSplusUS1,VPTSD,1205
18,0,   NaN,0.0,0.0,0.0,0.0328,10.9216,0,   NaN,0.0,11.6973,0.0,5,5,CSminus1,VPTSD,1205
19,0,   NaN,0.0,0.0,0.0,0.0201,11.0241,0,   NaN,0.0,11.1391,0.0,5,5,CSminus1,VPTSD,1205
20,1,3.1585,0.034,0.0007,0.2754,0.1658,10.9508,1,2.1985,0.0192,10.9603,0.0192,5,5,CSplus1,VPTSD,1205
21,0,   NaN,0.0,0.0,0.0149,0.0964,10.879,1,4.0385,0.0306,10.8826,0.0024,5,5,CSplus1,VPTSD,1205
22,0,   NaN,0.0,0.0004,0.1423,0.0983,10.8022,0,   NaN,0.0,10.8172,0.004,5,5,CSminus1,VPTSD,1205
23,0,   NaN,0.0,0.0001,0.0511,0.0368,10.6901,0,   NaN,0.0,10.7027,0.0,5,5,CSplus1,VPTSD,1205
24,1,3.1785,0.0343,0.0008,0.3093,0.1738,10.6046,1,2.1585,0.0296,10.6183,0.0249,5,5,CSminus1,VPTSD,1205
25,1,4.0685,1.6072,0.0224,8.9424,5.0056,10.5195,1,0.8685,1.665,10.7779,0.9363,5,5,CSplusUS1,VPTSD,1205
26,0,   NaN,0.0,0.0,0.0,0.0448,10.7448,0,   NaN,0.0,11.5115,0.0,5,5,CSplus1,VPTSD,1205
27,0,   NaN,0.0,0.0003,0.1053,0.1226,10.9356,0,   NaN,0.0,11.0497,0.0007,5,5,CSminus1,VPTSD,1205
28,1,3.5685,0.0125,0.0002,0.0699,0.086,10.9021,0,   NaN,0.0,10.9031,0.0049,5,5,CSplus1,VPTSD,1205
29,0,   NaN,0.0,0.0001,0.0203,0.0821,10.8152,0,   NaN,0.0,10.8235,0.0,5,5,CSplus1,VPTSD,1205
30,1,3.3485,0.1778,0.0029,1.1762,0.6074,10.6992,1,2.0185,0.1503,10.744,0.1106,5,5,CSminus1,VPTSD,1205
1,2,2.6015,0.4281,0.0065,2.613,1.7478,7.6886,2,1.6315,0.5653,7.8543,0.4843,5,5,CSplusUS1,VCC,186
2,1,2.1015,0.1722,0.0026,1.0268,0.8483,8.0073,1,1.3915,0.1498,8.1906,0.1526,5,5,CSplus1,VCC,186
3,1,1.9315,0.0643,0.0011,0.4213,0.3762,8.0178,1,1.5215,0.0515,8.0628,0.0578,5,5,CSminus1,VCC,186
4,1,3.8515,0.0131,0.0003,0.1087,0.4708,7.947,2,3.4115,0.1138,7.9518,0.08,5,5,CSplusUS1,VCC,186
5,0,   NaN,0.0,0.0003,0.118,0.07,7.9771,0,   NaN,0.0,8.0533,0.0032,5,5,CSminus1,VCC,186
6,0,   NaN,0.0,0.0001,0.0374,0.0275,7.9091,0,   NaN,0.0,7.9124,0.0025,5,5,CSplus1,VCC,186
7,0,   NaN,0.0,0.0,0.0,0.1115,7.8005,3,3.4315,0.0757,7.8166,0.0323,5,5,CSplusUS1,VCC,186
8,1,2.0305,0.0522,0.0008,0.3099,0.2935,7.8778,1,2.1005,0.0119,8.0168,0.0294,5,5,CSminus1,VCC,186
9,0,   NaN,0.0,0.0002,0.0724,0.0625,7.8648,0,   NaN,0.0,7.9131,0.0041,5,5,CSplus1,VCC,186
10,0,   NaN,0.0,0.0,0.0061,0.0301,7.796,0,   NaN,0.0,7.8019,0.003,5,5,CSminus1,VCC,186
11,0,   NaN,0.0,0.0,0.0,0.1936,7.7268,3,3.5505,0.0502,7.7343,0.0389,5,5,CSplusUS1,VCC,186
12,1,1.9205,0.0311,0.0005,0.1852,0.178,7.8071,0,   NaN,0.0,7.9245,0.0109,5,5,CSplus1,VCC,186
13,0,   NaN,0.0,0.0,0.0,0.0194,7.7994,0,   NaN,0.0,7.8086,0.0024,5,5,CSminus1,VCC,186
14,0,   NaN,0.0,0.0001,0.0566,0.0471,7.703,0,   NaN,0.0,7.7147,0.0035,5,5,CSplus1,VCC,186
15,0,   NaN,0.0,0.0001,0.0458,0.0381,7.6313,0,   NaN,0.0,7.639,0.0055,5,5,CSminus1,VCC,186
16,0,   NaN,0.0,0.0001,0.0425,0.045,7.5737,0,   NaN,0.0,7.5811,0.0037,5,5,CSplus1,VCC,186
17,0,   NaN,0.0,0.0,0.0143,0.3053,7.507,3,3.5405,0.095,7.5286,0.0595,5,5,CSplusUS1,VCC,186
18,0,   NaN,0.0,0.0002,0.0649,0.0659,7.6127,0,   NaN,0.0,7.7048,0.0025,5,5,CSminus1,VCC,186
19,0,   NaN,0.0,0.0,0.0102,0.0324,7.5975,0,   NaN,0.0,7.6005,0.0044,5,5,CSminus1,VCC,186
20,0,   NaN,0.0,0.0001,0.0315,0.0287,7.5223,0,   NaN,0.0,7.5284,0.0046,5,5,CSplus1,VCC,186
21,0,   NaN,0.0,0.0,0.0182,0.0349,7.4703,0,   NaN,0.0,7.477,0.0045,5,5,CSplus1,VCC,186
22,0,   NaN,0.0,0.0001,0.0334,0.036,7.4222,0,   NaN,0.0,7.4295,0.0038,5,5,CSminus1,VCC,186
23,0,   NaN,0.0,0.0,0.0171,0.0216,7.3869,0,   NaN,0.0,7.3959,0.0042,5,5,CSplus1,VCC,186
24,0,   NaN,0.0,0.0,0.0069,0.0282,7.3533,0,   NaN,0.0,7.3579,0.0023,5,5,CSminus1,VCC,186
25,0,   NaN,0.0,0.0,0.0,0.3907,7.2997,1,3.5405,0.0697,7.3196,0.0697,5,5,CSplusUS1,VCC,186
26,0,   NaN,0.0,0.0001,0.0322,0.047,7.4677,0,   NaN,0.0,7.5702,0.0027,5,5,CSplus1,VCC,186
27,0,   NaN,0.0,0.0,0.0175,0.0343,7.4691,0,   NaN,0.0,7.4711,0.0045,5,5,CSminus1,VCC,186
28,1,4.0305,0.0277,0.0005,0.2197,0.1883,7.4051,0,   NaN,0.0,7.4157,0.0241,5,5,CSplus1,VCC,186
29,0,   NaN,0.0,0.0001,0.0484,0.032,7.3618,0,   NaN,0.0,7.3737,0.0029,5,5,CSplus1,VCC,186
30,0,   NaN,0.0,0.0001,0.0328,0.0639,7.3226,0,   NaN,0.0,7.3312,0.008,5,5,CSminus1,VCC,186
1,2,2.0475,0.5973,0.0066,2.6457,2.6455,14.9751,2,1.5275,0.804,15.26,0.7375,5,5,CSplusUS1,VCC,56
2,2,1.7285,0.6425,0.0073,2.9185,2.1739,15.8881,2,1.2785,0.4746,16.2287,0.4361,5,5,CSminus1,VCC,56
3,2,1.8285,0.5883,0.0072,2.8942,2.1609,15.9375,1,1.3985,0.479,16.2522,0.479,5,5,CSplus1,VCC,56
4,2,1.9485,0.2672,0.0032,1.2639,1.3308,15.9435,2,1.5785,0.3388,16.1967,0.289,5,5,CSplusUS1,VCC,56
5,1,1.7685,0.2312,0.0027,1.0911,1.2861,16.0512,1,1.3785,0.1989,16.2417,0.1989,5,5,CSminus1,VCC,56
6,2,1.7885,0.3856,0.0047,1.8939,1.6218,15.9819,0,   NaN,0.0,16.2725,0.3153,5,5,CSplus1,VCC,56
7,2,1.8285,0.3398,0.0044,1.7475,1.555,15.9974,0,   NaN,0.0,16.2209,0.2997,5,5,CSplus1,VCC,56
8,1,1.7985,0.3206,0.004,1.6015,1.5546,15.8406,1,1.3085,0.305,16.021,0.305,5,5,CSminus1,VCC,56
9,3,1.9185,0.2951,0.0036,1.4538,1.3854,15.8001,2,1.2185,0.4408,15.9528,0.3412,5,5,CSplusUS1,VCC,56
10,1,2.1185,0.0835,0.0008,0.3078,0.512,15.8932,1,1.8585,0.0537,15.9823,0.0538,5,5,CSminus1,VCC,56
11,3,1.9485,0.1757,0.002,0.8032,2.097,15.7323,4,1.6885,1.0168,15.8141,0.1594,5,5,CSplusUS1,VCC,56
12,1,1.6885,0.2566,0.0028,1.1333,1.3076,15.807,1,1.3585,0.2205,16.0084,0.2205,5,5,CSplus1,VCC,56
13,1,2.0185,0.19,0.0024,0.9455,0.8008,15.6962,0,   NaN,0.0,15.8311,0.1851,5,5,CSminus1,VCC,56
14,2,2.8185,0.0846,0.0011,0.4305,0.3311,15.5553,1,2.3685,0.069,15.5795,0.0681,5,5,CSplus1,VCC,56
15,1,2.1385,0.0494,0.0003,0.128,0.2669,15.4766,1,1.7285,0.0396,15.5026,0.0406,5,5,CSminus1,VCC,56
16,1,1.8185,0.1446,0.0016,0.6258,0.7597,15.3783,1,1.3885,0.1207,15.4889,0.1207,5,5,CSminus1,VCC,56
17,2,1.7485,0.4029,0.0049,1.9584,1.4953,15.3065,1,1.1485,0.3658,15.5472,0.3721,5,5,CSplus1,VCC,56
18,4,2.0385,0.1984,0.0021,0.8236,1.9485,15.3416,3,1.6985,0.3715,15.4128,0.1817,5,5,CSplusUS1,VCC,56
19,1,1.7385,0.1346,0.0016,0.6393,0.6884,15.5373,1,1.5385,0.0791,15.7045,0.0804,5,5,CSminus1,VCC,56
20,1,2.1085,0.3595,0.0045,1.7931,1.3482,15.4217,1,1.5385,0.3589,15.5872,0.3589,5,5,CSplus1,VCC,56
21,1,2.3885,0.1005,0.0015,0.6178,0.4269,15.4556,2,1.7485,0.1027,15.5279,0.0866,5,5,CSplus1,VCC,56
22,1,1.9885,0.2262,0.003,1.1868,1.0041,15.3949,1,1.4685,0.2127,15.5091,0.2127,5,5,CSminus1,VCC,56
23,1,1.6685,0.0631,0.0012,0.4756,0.3543,15.3359,2,1.4185,0.1949,15.3765,0.0587,5,5,CSplus1,VCC,56
24,2,2.0985,0.1743,0.0012,0.4742,2.5812,15.3037,2,1.6385,0.4486,15.4058,0.2412,5,5,CSplusUS1,VCC,56
25,1,1.9985,0.0804,0.0005,0.2001,0.5378,15.5067,1,1.7485,0.0689,15.5945,0.0689,5,5,CSminus1,VCC,56
26,3,1.9285,0.2531,0.0031,1.2514,0.8334,15.5342,2,1.7185,0.0889,15.8216,0.0882,5,5,CSplus1,VCC,56
27,1,1.9785,0.1333,0.0014,0.5715,0.868,15.5069,1,1.7785,0.1071,15.6331,0.1071,5,5,CSminus1,VCC,56
28,2,0.7985,0.1516,0.0017,0.6666,0.5858,15.4647,1,2.1385,0.0211,15.5848,0.1111,5,5,CSplus1,VCC,56
29,2,1.9985,0.112,0.0013,0.528,0.4436,15.3856,1,1.7385,0.0945,15.4366,0.0945,5,5,CSplus1,VCC,56
30,1,2.0185,0.125,0.0014,0.5742,0.6097,15.3066,1,1.6585,0.1179,15.3711,0.1179,5,5,CSminus1,VCC,56
1,3,1.9265,2.9095,0.0298,11.9399,11.3718,21.0357,3,1.5365,2.9744,22.5298,2.8864,5,5,CSplusUS1,VCC,53
2,2,1.7975,1.8863,0.0193,7.7025,9.2148,22.7532,1,1.4975,1.3492,24.311,1.3572,5,5,CSminus1,VCC,53
3,2,1.5875,1.8105,0.0185,7.4109,8.3296,22.4652,1,1.2375,1.3031,23.6032,1.3153,5,5,CSplus1,VCC,53
4,3,1.6975,1.357,0.0127,5.0975,5.9793,21.9786,4,1.3975,2.749,22.703,1.0196,5,5,CSplusUS1,VCC,53
5,2,1.6975,1.3673,0.0143,5.7116,4.538,21.5327,1,1.4275,0.7954,22.7826,0.8035,5,5,CSminus1,VCC,53
6,2,1.6875,1.1157,0.0124,4.9755,4.0036,21.4942,0,   NaN,0.0,22.2339,0.9774,5,5,CSplus1,VCC,53
7,1,1.9475,0.671,0.0068,2.7187,3.2456,21.1835,1,1.4475,0.5094,21.6874,0.5159,5,5,CSplus1,VCC,53
8,2,2.1375,1.0168,0.0105,4.184,2.7442,20.8161,1,1.5575,0.7926,21.2219,0.7663,5,5,CSminus1,VCC,53
9,1,1.6865,0.449,0.0035,1.4135,2.5561,20.8242,3,1.4965,0.4149,21.3327,0.4472,5,5,CSplusUS1,VCC,53
10,2,1.8565,0.6642,0.0058,2.3219,3.8693,21.1943,1,1.5565,0.591,21.6147,0.5992,5,5,CSminus1,VCC,53
11,2,1.7575,0.0599,0.0006,0.2325,1.3508,21.0379,3,3.2475,3.0545,21.3147,0.183,5,5,CSplusUS1,VCC,53
12,2,2.0575,1.2121,0.0118,4.7002,5.024,21.441,1,1.6775,1.0683,22.0531,1.076,5,5,CSplus1,VCC,53
13,1,1.9675,0.4372,0.0043,1.721,2.5506,21.1239,1,1.6775,0.3366,21.467,0.3465,5,5,CSminus1,VCC,53
14,1,2.2465,0.696,0.0059,2.3724,3.806,20.6859,1,1.7965,0.6712,21.0249,0.6766,5,5,CSplus1,VCC,53
15,2,2.1675,0.4601,0.0046,1.8581,1.5958,20.4634,2,1.9975,0.2832,20.7708,0.2787,5,5,CSminus1,VCC,53
16,2,1.7265,1.0976,0.0115,4.5969,3.0377,20.537,1,1.4565,0.8256,21.1685,0.8347,5,5,CSminus1,VCC,53
17,1,1.9275,1.1888,0.0119,4.7769,5.7073,20.6078,1,1.4675,1.1123,21.3389,1.1186,5,5,CSplus1,VCC,53
18,2,1.8765,0.5424,0.0062,2.4743,2.4475,20.8041,3,1.4465,3.8427,21.08,0.7191,5,5,CSplusUS1,VCC,53
19,2,1.9165,1.0673,0.0108,4.3393,4.7105,21.4839,1,1.5665,0.7209,22.2223,0.7276,5,5,CSminus1,VCC,53
20,1,1.8665,0.5574,0.0049,1.9778,2.8291,21.2014,1,1.4965,0.5107,21.5383,0.5186,5,5,CSplus1,VCC,53
21,2,1.2065,0.4965,0.0047,1.8616,2.172,21.0322,1,1.0165,0.4011,21.3343,0.407,5,5,CSplus1,VCC,53
22,2,2.0465,1.1198,0.0098,3.9061,3.7795,20.8261,2,1.6465,0.8003,21.1848,0.661,5,5,CSminus1,VCC,53
23,2,2.1365,0.5359,0.0053,2.1176,2.0733,20.6561,1,1.6965,0.4613,20.9265,0.4674,5,5,CSplus1,VCC,53
24,1,2.4065,0.0361,0.0,0.0,1.3514,20.6351,3,2.3365,0.1827,20.826,0.195,5,5,CSplusUS1,VCC,53
25,2,0.7065,0.3734,0.0032,1.2956,1.7011,21.3296,1,2.3665,0.1823,21.6943,0.1947,5,5,CSminus1,VCC,53
26,2,2.2965,1.5265,0.0145,5.7813,4.3755,21.1423,1,1.8865,1.3449,21.6018,1.2442,5,5,CSplus1,VCC,53
27,1,1.0565,0.5991,0.0054,2.1666,3.3198,21.2648,1,0.5765,0.5777,21.6688,0.5866,5,5,CSminus1,VCC,53
28,1,2.2765,0.4637,0.0046,1.8579,2.5576,20.9981,1,1.8865,0.4482,21.2145,0.4533,5,5,CSplus1,VCC,53
29,1,1.8465,0.0996,0.0019,0.7686,1.3798,20.7974,2,1.5865,0.4664,20.8741,0.0746,5,5,CSplus1,VCC,53
30,1,2.1065,0.0199,0.0002,0.0729,0.1153,20.6076,0,   NaN,0.0,20.6782,0.0057,5,5,CSminus1,VCC,53
1,3,2.5705,1.1899,0.0193,7.7249,5.3451,11.2594,2,2.0505,2.2637,11.7512,1.0232,5,5,CSplusUS1,HC,150
2,3,1.8615,0.2934,0.0049,1.9516,1.4808,12.0324,1,1.8315,0.0336,12.487,0.0336,5,5,CSminus1,HC,150
3,1,2.6315,0.5092,0.009,3.6049,2.3788,11.591,1,1.9115,0.4951,11.846,0.437,5,5,CSplus1,HC,150
4,2,3.1715,0.1095,0.0013,0.5012,4.1059,11.608,2,3.3615,0.2052,11.9713,0.1027,5,5,CSplusUS1,HC,150
5,2,3.4515,0.0947,0.0015,0.5865,0.683,11.5377,0,   NaN,0.0,11.8401,0.0079,5,5,CSminus1,HC,150
6,3,0.7115,0.187,0.0033,1.3339,0.8119,11.4063,1,2.4615,0.1938,11.5252,0.1239,5,5,CSplus1,HC,150
7,1,2.1315,0.1547,0.0039,1.5674,0.7323,11.34,1,1.5515,0.3466,11.4004,0.1822,5,5,CSplus1,HC,150
8,2,2.9715,0.1381,0.002,0.8166,0.8342,11.2799,1,2.7215,0.0475,11.4519,0.0475,5,5,CSminus1,HC,150
9,2,3.1715,0.153,0.002,0.8095,4.123,11.1768,2,2.5015,1.4189,11.2366,0.1607,5,5,CSplusUS1,HC,150
10,1,2.4215,0.0135,0.0001,0.0243,0.1773,11.19,0,   NaN,0.0,11.3633,0.0,5,5,CSminus1,HC,150
11,3,2.5715,0.1745,0.0022,0.8892,3.7001,10.8677,3,2.2815,1.3404,10.9253,0.1765,5,5,CSplusUS1,HC,150
12,2,2.5515,0.1374,0.0026,1.03,0.736,11.0687,2,2.4715,0.206,11.2977,0.0344,5,5,CSplus1,HC,150
13,2,3.0815,0.0663,0.0009,0.3655,0.3808,10.949,1,3.4715,0.0183,10.9983,0.0224,5,5,CSminus1,HC,150
14,2,3.3015,0.1015,0.0013,0.5177,0.5173,10.7315,1,2.8915,0.2956,10.7448,0.0434,5,5,CSplus1,HC,150
15,1,3.9515,0.0299,0.0,0.0127,0.3369,10.7497,1,4.4515,0.1151,10.8047,0.0071,5,5,CSminus1,HC,150
16,0,   NaN,0.0,0.0,0.0,0.1234,10.6631,0,   NaN,0.0,10.6952,0.0006,5,5,CSminus1,HC,150
17,1,1.5715,0.0111,0.0023,0.9256,1.0615,10.5695,2,1.0715,0.3939,10.6188,0.0875,5,5,CSplus1,HC,150
18,2,3.1615,0.0518,0.0,0.0,3.5986,10.5729,2,3.3515,0.1995,10.6274,0.1121,5,5,CSplusUS1,HC,150
19,2,3.1315,0.0342,0.0005,0.2045,0.2181,10.6939,0,   NaN,0.0,11.0561,0.0,5,5,CSminus1,HC,150
20,2,2.8815,0.1323,0.002,0.8059,0.6951,10.6226,1,2.3815,0.242,10.666,0.0927,5,5,CSplus1,HC,150
21,3,2.8415,0.1381,0.0019,0.7428,0.4699,10.5886,1,2.4015,0.143,10.6464,0.0836,5,5,CSplus1,HC,150
22,2,3.3815,0.0598,0.001,0.3956,0.2722,10.445,1,3.8215,0.0161,10.454,0.0136,5,5,CSminus1,HC,150
23,2,3.1715,0.0983,0.0015,0.6045,0.4166,10.3624,1,2.6715,0.09,10.4286,0.0447,5,5,CSplus1,HC,150
24,2,3.1715,0.0913,0.0007,0.289,3.9766,10.3374,2,3.2415,1.6768,10.3593,0.1203,5,5,CSplusUS1,HC,150
25,2,0.7315,0.1853,0.0032,1.2653,0.6465,10.6912,1,2.5615,0.0341,11.0285,0.0342,5,5,CSminus1,HC,150
26,1,3.3415,0.0316,0.0004,0.1458,0.241,10.5671,0,   NaN,0.0,10.5786,0.0111,5,5,CSplus1,HC,150
27,3,2.3415,0.1372,0.0023,0.925,0.5313,10.388,1,2.2815,0.081,10.4289,0.0721,5,5,CSminus1,HC,150
28,0,   NaN,0.0,0.0002,0.0704,0.2873,10.2895,1,4.0015,0.1846,10.2986,0.0101,5,5,CSplus1,HC,150
29,0,   NaN,0.0,0.0026,1.0236,1.2841,10.321,1,3.4015,0.342,10.3768,0.0645,5,5,CSplus1,HC,150
30,2,3.1515,0.0492,0.0004,0.1711,0.3299,10.2919,1,3.7715,0.0314,10.3068,0.0145,5,5,CSminus1,HC,150
1,2,2.2285,0.6964,0.0099,3.9521,2.9639,8.225,2,1.5185,0.8429,8.5561,0.8197,5,5,CSplusUS1,VCC,65
2,1,1.6785,0.2629,0.0029,1.1749,1.6922,10.907,1,1.2485,0.2046,11.4221,0.2046,5,5,CSminus1,VCC,65
3,1,1.9785,0.1027,0.001,0.3898,0.6965,11.0812,1,1.6385,0.0985,11.1546,0.0991,5,5,CSplus1,VCC,65
4,1,2.1385,0.0235,0.0,0.0,0.5167,11.1227,2,2.4185,0.0793,11.1728,0.0662,5,5,CSplusUS1,VCC,65
5,2,1.6685,0.0536,0.0008,0.3239,0.2921,11.539,0,   NaN,0.0,11.803,0.0002,5,5,CSminus1,VCC,65
6,2,2.3785,0.191,0.0027,1.0686,1.0538,11.3563,1,1.8985,0.1554,11.4386,0.1565,5,5,CSplus1,VCC,65
7,1,2.3685,0.1527,0.0037,1.4811,2.4916,11.212,2,1.5985,0.6485,11.3013,0.1679,5,5,CSplus1,VCC,65
8,2,1.9185,0.0256,0.0002,0.073,0.1953,11.2478,0,   NaN,0.0,11.3259,0.0045,5,5,CSminus1,VCC,65
9,1,3.3585,0.0136,0.0,0.0,0.7706,10.964,5,3.4285,0.4551,10.9758,0.1873,5,5,CSplusUS1,VCC,65
10,4,0.8385,0.0588,0.0009,0.3578,0.2404,11.4327,0,   NaN,0.0,11.7715,0.0024,5,5,CSminus1,VCC,65
11,1,2.0385,0.0372,0.0005,0.1893,0.4879,11.3518,1,3.4185,0.059,11.3714,0.0686,5,5,CSplusUS1,VCC,65
12,2,0.9295,0.036,0.0007,0.2757,0.2182,11.7519,0,   NaN,0.0,12.071,0.0013,5,5,CSplus1,VCC,65
13,1,1.5695,0.0295,0.0004,0.163,0.1888,11.6009,0,   NaN,0.0,11.6158,0.0099,5,5,CSminus1,VCC,65
14,0,   NaN,0.0,0.0001,0.0385,0.0673,11.3915,0,   NaN,0.0,11.4143,0.0019,5,5,CSplus1,VCC,65
15,2,0.5095,0.0333,0.0006,0.2489,0.1092,11.144,0,   NaN,0.0,11.2048,0.0012,5,5,CSminus1,VCC,65
16,2,1.8295,0.027,0.0005,0.2069,0.1654,11.077,0,   NaN,0.0,11.1762,0.0054,5,5,CSminus1,VCC,65
17,1,1.7695,0.023,0.0005,0.1901,0.1537,10.9042,0,   NaN,0.0,10.9212,0.0113,5,5,CSplus1,VCC,65
18,1,2.1795,0.1184,0.0007,0.2699,0.9461,10.76,2,1.7795,0.2578,10.8209,0.2402,5,5,CSplusUS1,VCC,65
19,1,3.0095,0.0131,0.0003,0.1199,0.1745,11.6988,0,   NaN,0.0,12.0133,0.0046,5,5,CSminus1,VCC,65
20,0,   NaN,0.0,0.0002,0.0784,0.0969,11.5874,0,   NaN,0.0,11.6149,0.0022,5,5,CSplus1,VCC,65
21,0,   NaN,0.0,0.0002,0.0984,0.1353,11.3835,0,   NaN,0.0,11.397,0.005,5,5,CSplus1,VCC,65
22,0,   NaN,0.0,0.0001,0.0559,0.0699,11.1922,0,   NaN,0.0,11.2068,0.0037,5,5,CSminus1,VCC,65
23,1,1.2595,0.0106,0.0002,0.0806,0.1279,10.9524,0,   NaN,0.0,10.9822,0.0069,5,5,CSplus1,VCC,65
24,0,   NaN,0.0,0.0,0.0,0.5117,10.7564,1,3.4295,0.0626,10.7677,0.0626,5,5,CSplusUS1,VCC,65
25,2,2.1095,0.0241,0.0009,0.3587,0.2289,11.5877,0,   NaN,0.0,11.953,0.0011,5,5,CSminus1,VCC,65
26,0,   NaN,0.0,0.0002,0.0751,0.1186,11.5097,0,   NaN,0.0,11.5107,0.0039,5,5,CSplus1,VCC,65
27,0,   NaN,0.0,0.0002,0.0601,0.1262,11.2086,0,   NaN,0.0,11.2331,0.0032,5,5,CSminus1,VCC,65
28,0,   NaN,0.0,0.0002,0.0618,0.0881,10.9562,0,   NaN,0.0,10.9822,0.0029,5,5,CSplus1,VCC,65
29,1,1.4995,0.0111,0.0003,0.1153,0.1313,10.7406,0,   NaN,0.0,10.7539,0.0054,5,5,CSplus1,VCC,65
30,1,2.3295,0.0148,0.0004,0.1639,0.1664,10.5446,0,   NaN,0.0,10.5736,0.0057,5,5,CSminus1,VCC,65
1,1,3.8965,0.4415,0.0065,2.6126,3.8428,6.9495,4,2.4865,6.4171,7.032,0.4612,5,5,CSplusUS1,HC,154
2,2,1.0865,0.9051,0.0135,5.4061,2.9198,11.576,1,2.3165,1.6522,13.1669,0.8531,5,5,CSplus1,HC,154
3,2,2.9065,0.7757,0.0115,4.6113,2.8709,13.7865,1,2.2165,1.1447,14.0403,0.7462,5,5,CSminus1,HC,154
4,3,1.6165,0.8499,0.0111,4.4206,4.1511,13.6215,4,1.5965,2.7104,13.7852,0.6842,5,5,CSplusUS1,HC,154
5,3,2.6765,0.7775,0.0101,4.0334,2.6562,14.4095,1,2.4965,0.3698,15.3006,0.3695,5,5,CSminus1,HC,154
6,6,0.5365,0.4674,0.0055,2.2042,0.8203,14.0879,4,2.5765,0.1023,14.3112,0.2464,5,5,CSplus1,HC,154
7,3,1.7965,1.0653,0.0129,5.1714,4.2964,13.8818,3,2.2965,1.8637,14.1177,0.7773,5,5,CSplusUS1,HC,154
8,1,3.0265,0.4782,0.0066,2.6364,1.7402,13.7658,1,2.5165,0.3917,14.0054,0.3678,5,5,CSminus1,HC,154
9,2,3.4855,0.4406,0.0052,2.0862,1.6537,13.3749,1,2.7855,0.5476,13.4755,0.3288,5,5,CSplus1,HC,154
